Date,Open,High,Low,Close,Adj Close,Volume
24/12/2015,27.25,27.25,26.987499,27.0075,24.904663,54281600
28/12/2015,26.897499,26.922501,26.545,26.705,24.625717,106816800
29/12/2015,26.74,27.3575,26.715,27.184999,25.068346,123724800
30/12/2015,27.145,27.174999,26.795,26.83,24.740984,100855200
31/12/2015,26.752501,26.7575,26.205,26.315001,24.266081,163649200
4/01/2016,25.6525,26.342501,25.5,26.3375,24.286827,270597600
5/01/2016,26.4375,26.4625,25.602501,25.6775,23.678215,223164000
6/01/2016,25.139999,25.592501,24.967501,25.174999,23.214844,273829600
7/01/2016,24.67,25.032499,24.1075,24.112499,22.235071,324377600
8/01/2016,24.637501,24.7775,24.190001,24.24,22.352648,283192000
11/01/2016,24.7425,24.764999,24.334999,24.6325,22.714584,198957600
12/01/2016,25.137501,25.172501,24.709999,24.99,23.044249,196616800
13/01/2016,25.08,25.297501,24.325001,24.3475,22.451778,249758400
14/01/2016,24.49,25.120001,23.934999,24.879999,22.942814,252680400
15/01/2016,24.049999,24.4275,23.84,24.282499,22.39184,319335600
19/01/2016,24.602501,24.6625,23.875,24.165001,22.283484,212350800
20/01/2016,23.775,24.547501,23.355,24.1975,22.313454,289337600
21/01/2016,24.264999,24.469999,23.735001,24.075001,22.200493,208646000
22/01/2016,24.657499,25.365,24.592501,25.355,23.380833,263202000
25/01/2016,25.379999,25.3825,24.8025,24.860001,22.924374,207178000
26/01/2016,24.9825,25.219999,24.5175,24.997499,23.051163,300308000
27/01/2016,24.01,24.157499,23.334999,23.355,21.536551,533478800
28/01/2016,23.4475,23.629999,23.0975,23.522499,21.691013,222715200
29/01/2016,23.6975,24.334999,23.5875,24.334999,22.440247,257666000
1/02/2016,24.1175,24.1775,23.85,24.1075,22.230461,163774000
2/02/2016,23.855,24.01,23.57,23.620001,21.78092,149428800
3/02/2016,23.75,24.209999,23.52,24.0875,22.212023,183857200
4/02/2016,23.965,24.3325,23.797501,24.15,22.390491,185886800
5/02/2016,24.129999,24.23,23.422501,23.504999,21.792484,185672400
8/02/2016,23.282499,23.924999,23.26,23.752501,22.021952,216085600
9/02/2016,23.5725,23.985001,23.4825,23.747499,22.017317,177324800
10/02/2016,23.98,24.0875,23.525,23.567499,21.85043,169374400
11/02/2016,23.4475,23.68,23.147499,23.424999,21.718311,200298800
12/02/2016,23.547501,23.625,23.252501,23.497499,21.785534,161405600
16/02/2016,23.754999,24.2125,23.6525,24.16,22.399771,196231600
17/02/2016,24.1675,24.5525,24.0375,24.530001,22.742807,179452800
18/02/2016,24.709999,24.7225,24.022499,24.065001,22.311687,156084000
19/02/2016,24,24.190001,23.950001,24.01,22.260693,141496800
22/02/2016,24.077499,24.225,23.98,24.219999,22.455395,137123200
23/02/2016,24.1,24.125,23.637501,23.672501,21.947784,127770400
24/02/2016,23.495001,24.094999,23.33,24.025,22.274603,145022800
25/02/2016,24.012501,24.190001,23.8125,24.190001,22.427582,110330800
26/02/2016,24.299999,24.504999,24.145,24.227501,22.462347,115964400
29/02/2016,24.215,24.557501,24.1625,24.172501,22.411354,140865200
1/03/2016,24.4125,25.192499,24.355,25.1325,23.301409,201628400
2/03/2016,25.127501,25.2225,24.91,25.1875,23.352404,132678400
3/03/2016,25.145,25.4275,25.112499,25.375,23.526241,147822800
4/03/2016,25.592501,25.9375,25.342501,25.752501,23.876244,184220400
7/03/2016,25.5975,25.7075,25.24,25.467501,23.612,143315600
8/03/2016,25.195,25.440001,25.1,25.2575,23.417299,126247600
9/03/2016,25.327499,25.395,25.067499,25.280001,23.438166,108806800
10/03/2016,25.352501,25.559999,25.0375,25.2925,23.449757,134054400
11/03/2016,25.559999,25.57,25.375,25.565001,23.702402,109632800
14/03/2016,25.477501,25.727501,25.445,25.629999,23.762663,100304400
15/03/2016,25.99,26.295,25.9625,26.145,24.240143,160270800
16/03/2016,26.1525,26.577499,26.147499,26.4925,24.562326,153214000
17/03/2016,26.379999,26.6175,26.24,26.450001,24.522923,137682800
18/03/2016,26.584999,26.625,26.297501,26.48,24.550734,176820800
21/03/2016,26.4825,26.9125,26.285,26.477501,24.54842,142010800
22/03/2016,26.3125,26.8225,26.3025,26.68,24.736162,129777600
23/03/2016,26.620001,26.7675,26.475,26.532499,24.599405,102814000
24/03/2016,26.3675,26.5625,26.2225,26.4175,24.492788,104532000
28/03/2016,26.5,26.547501,26.264999,26.297501,24.381531,77645600
29/03/2016,26.2225,26.9475,26.219999,26.92,24.958675,124760400
30/03/2016,27.1625,27.605,27.15,27.389999,25.394432,182404400
31/03/2016,27.43,27.475,27.219999,27.247499,25.262314,103553600
1/04/2016,27.195,27.5,27.049999,27.497499,25.494101,103496000
4/04/2016,27.605,28.047501,27.567499,27.780001,25.756023,149424800
5/04/2016,27.377501,27.682501,27.355,27.452499,25.452379,106314800
6/04/2016,27.557501,27.745001,27.299999,27.74,25.718935,105616400
7/04/2016,27.487499,27.605,27.030001,27.135,25.15801,127207600
8/04/2016,27.227501,27.442499,27.0425,27.165001,25.185829,94326800
11/04/2016,27.2425,27.6525,27.2075,27.254999,25.26927,117630000
12/04/2016,27.334999,27.625,27.165001,27.610001,25.598406,108929200
13/04/2016,27.700001,28.084999,27.700001,28.01,25.969263,133029200
14/04/2016,27.905001,28.0975,27.8325,28.025,25.983168,101895600
15/04/2016,28.0275,28.075001,27.432501,27.4625,25.461653,187756000
18/04/2016,27.2225,27.237499,26.735001,26.870001,24.912319,243286000
19/04/2016,26.969999,27,26.557501,26.727501,24.780201,129539600
20/04/2016,26.66,27.022499,26.514999,26.782499,24.831192,122444000
21/04/2016,26.7325,26.7325,26.379999,26.4925,24.562326,126210000
22/04/2016,26.252501,26.620001,26.155001,26.42,24.495106,134732400
25/04/2016,26.25,26.4125,26.127501,26.27,24.356031,112126400
26/04/2016,25.977501,26.325001,25.977501,26.0875,24.186834,224064800
27/04/2016,24,24.6775,23.92,24.455,22.673273,458408400
28/04/2016,24.4025,24.469999,23.5625,23.7075,21.980236,328970800
29/04/2016,23.497499,23.68,23.127501,23.434999,21.727585,274126000
2/05/2016,23.4925,23.52,23.1,23.41,21.704407,192640400
3/05/2016,23.549999,23.934999,23.42,23.795,22.061357,227325200
4/05/2016,23.799999,23.975,23.455,23.547501,21.831894,164102000
5/05/2016,23.5,23.5175,23.17,23.309999,21.743277,143562000
6/05/2016,23.342501,23.362499,22.9625,23.18,21.622011,174799600
9/05/2016,23.25,23.442499,23.147499,23.1975,21.638338,131745600
10/05/2016,23.3325,23.3925,23.0275,23.355,21.785248,134747200
11/05/2016,23.370001,23.3925,23.115,23.127501,21.573044,114876400
12/05/2016,23.18,23.195,22.3675,22.584999,21.066998,305258800
13/05/2016,22.5,22.9175,22.5,22.629999,21.10898,177571200
16/05/2016,23.0975,23.5975,22.9125,23.469999,21.892521,245039200
17/05/2016,23.637501,23.674999,23.252501,23.372499,21.801575,187667600
18/05/2016,23.540001,23.8025,23.4725,23.639999,22.051092,168249600
19/05/2016,23.66,23.66,23.3925,23.549999,21.967144,121768400
20/05/2016,23.66,23.8575,23.629999,23.805,22.205004,128104000
23/05/2016,23.967501,24.297501,23.9175,24.1075,22.487171,152074400
24/05/2016,24.305,24.522499,24.209999,24.475,22.829973,140560800
25/05/2016,24.6675,24.934999,24.5275,24.905001,23.231071,152675200
26/05/2016,24.92,25.182501,24.66,25.102501,23.415297,225324800
27/05/2016,24.860001,25.1175,24.8125,25.0875,23.401302,145364800
31/05/2016,24.9,25.1,24.705,24.965,23.287041,169228800
1/06/2016,24.754999,24.885,24.5825,24.615,22.960558,116693200
2/06/2016,24.4,24.459999,24.157499,24.43,22.787992,160766400
3/06/2016,24.4475,24.567499,24.362499,24.48,22.834639,114019600
6/06/2016,24.497499,25.4725,24.387501,24.657499,23.000206,93170000
7/06/2016,24.8125,24.967501,24.74,24.7575,23.093483,89638000
8/06/2016,24.754999,24.889999,24.67,24.735001,23.072496,83392400
9/06/2016,24.625,24.997499,24.615,24.9125,23.238064,106405600
10/06/2016,24.6325,24.8375,24.620001,24.7075,23.046848,126851600
13/06/2016,24.672501,24.780001,24.275,24.334999,22.699377,152082000
14/06/2016,24.33,24.620001,24.1875,24.365,22.727365,127727600
15/06/2016,24.455,24.602501,24.2575,24.285,22.65274,117780800
16/06/2016,24.112499,24.4375,24.0175,24.387501,22.748354,125307200
17/06/2016,24.155001,24.1625,23.825001,23.8325,22.230656,244032800
20/06/2016,24,24.1425,23.7575,23.775,22.177017,137647600
21/06/2016,23.735001,24.0875,23.67,23.977501,22.36591,142185600
22/06/2016,24.0625,24.2225,23.8375,23.887501,22.28196,116876400
23/06/2016,23.985001,24.0725,23.8125,24.025,22.410219,128960800
24/06/2016,23.227501,23.665001,23.1625,23.35,21.780586,301245600
27/06/2016,23.25,23.262501,22.875,23.01,21.463436,181958400
28/06/2016,23.225,23.415001,23.035,23.397499,21.82489,161779600
29/06/2016,23.4925,23.637501,23.407499,23.6,22.013783,146124000
30/06/2016,23.610001,23.942499,23.575001,23.9,22.293619,143345600
1/07/2016,23.872499,24.1175,23.8325,23.9725,22.36125,104106000
5/07/2016,23.8475,23.85,23.615,23.747499,22.151369,110820800
6/07/2016,23.65,23.915001,23.592501,23.8825,22.277292,123796400
7/07/2016,23.924999,24.125,23.905001,23.985001,22.372908,100558400
8/07/2016,24.122499,24.2225,24.012501,24.17,22.545471,115648400
11/07/2016,24.1875,24.4125,24.182501,24.245001,22.615433,95179600
12/07/2016,24.2925,24.424999,24.280001,24.355,22.718039,96670000
13/07/2016,24.352501,24.4175,24.209999,24.217501,22.589777,103568800
14/07/2016,24.3475,24.747499,24.33,24.6975,23.037518,155676000
15/07/2016,24.73,24.825001,24.625,24.695,23.035181,120548000
18/07/2016,24.674999,25.032499,24.65,24.9575,23.280043,145975600
19/07/2016,24.889999,25,24.834999,24.967501,23.289368,95119600
20/07/2016,25,25.115,24.934999,24.99,23.310354,105104000
21/07/2016,24.9575,25.25,24.782499,24.8575,23.18676,130808000
22/07/2016,24.815001,24.825001,24.577499,24.665001,23.007202,113254800
25/07/2016,24.5625,24.709999,24.23,24.334999,22.699377,161531600
26/07/2016,24.205,24.4925,24.105,24.1675,22.543137,224959200
27/07/2016,26.067499,26.0875,25.6875,25.737499,24.007618,369379200
28/07/2016,25.7075,26.112499,25.705,26.084999,24.331755,159479200
29/07/2016,26.047501,26.137501,25.92,26.0525,24.301443,110934800
1/08/2016,26.102501,26.5375,26.102501,26.512501,24.730526,152671600
2/08/2016,26.512501,26.5175,26,26.120001,24.364408,135266400
3/08/2016,26.202499,26.459999,26.192499,26.4475,24.669895,120810400
4/08/2016,26.395,26.5,26.32,26.467501,24.82229,109634800
5/08/2016,26.567499,26.9125,26.545,26.870001,25.199774,162213600
8/08/2016,26.879999,27.092501,26.790001,27.092501,25.408445,112148800
9/08/2016,27.057501,27.235001,27.002501,27.202499,25.511608,105260800
10/08/2016,27.1775,27.225,26.940001,27,25.321693,96034000
11/08/2016,27.129999,27.2325,26.9625,26.9825,25.305283,109938000
12/08/2016,26.945,27.110001,26.945,27.045,25.363899,74641600
15/08/2016,27.035,27.385,27.02,27.370001,25.668697,103472800
16/08/2016,27.407499,27.557501,27.3025,27.344999,25.645245,135177600
17/08/2016,27.275,27.342501,27.084999,27.305,25.607733,101424000
18/08/2016,27.307501,27.4,27.254999,27.27,25.574909,87938800
19/08/2016,27.192499,27.422501,27.09,27.34,25.640558,101472400
22/08/2016,27.215,27.275,26.9625,27.127501,25.441267,103280800
23/08/2016,27.147499,27.33,27.1325,27.2125,25.520983,85030800
24/08/2016,27.1425,27.1875,26.92,27.0075,25.328726,94700400
25/08/2016,26.8475,26.969999,26.67,26.8925,25.220881,100344800
26/08/2016,26.852501,26.987499,26.577499,26.735001,25.073164,111065200
29/08/2016,26.655001,26.860001,26.5725,26.705,25.045029,99881200
30/08/2016,26.450001,26.625,26.375,26.5,24.852772,99455600
31/08/2016,26.415001,26.6425,26.41,26.525,24.876217,118649600
1/09/2016,26.535,26.700001,26.405001,26.682501,25.023932,106806000
2/09/2016,26.924999,27,26.705,26.932501,25.258394,107210000
6/09/2016,26.975,27.075001,26.877501,26.924999,25.251352,107521600
7/09/2016,26.9575,27.190001,26.7675,27.09,25.406099,169457200
8/09/2016,26.8125,26.817499,26.309999,26.379999,24.740232,212008000
9/09/2016,26.16,26.43,25.782499,25.782499,24.179873,186228000
12/09/2016,25.6625,26.43,25.6325,26.360001,24.721478,181171200
13/09/2016,26.877501,27.1975,26.809999,26.987499,25.309967,248704800
14/09/2016,27.182501,28.2575,27.15,27.942499,26.205606,443554800
15/09/2016,28.465,28.932501,28.372499,28.8925,27.096556,359934400
16/09/2016,28.780001,29.032499,28.51,28.73,26.944159,319547600
19/09/2016,28.797501,29.045,28.3125,28.395,26.629986,188092000
20/09/2016,28.262501,28.530001,28.127501,28.3925,26.627638,138057200
21/09/2016,28.4625,28.497499,28.110001,28.387501,26.622952,144012800
22/09/2016,28.5875,28.735001,28.5,28.655001,26.873823,124296000
23/09/2016,28.605,28.6975,27.887501,28.1775,26.425999,209924800
26/09/2016,27.91,28.3475,27.887501,28.219999,26.46586,119477600
27/09/2016,28.25,28.295,28.084999,28.272499,26.515093,98429600
28/09/2016,28.422501,28.66,28.3575,28.487499,26.716728,118564400
29/09/2016,28.290001,28.450001,27.950001,28.045,26.301733,143548000
30/09/2016,28.115,28.342501,27.950001,28.262501,26.505716,145516400
3/10/2016,28.1775,28.262501,28.07,28.129999,26.381453,86807200
4/10/2016,28.264999,28.577499,28.157499,28.25,26.493994,118947200
5/10/2016,28.35,28.415001,28.172501,28.262501,26.505716,85812400
6/10/2016,28.424999,28.584999,28.282499,28.4725,26.702669,115117200
7/10/2016,28.577499,28.639999,28.377501,28.514999,26.742519,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,27.209095,144944000
11/10/2016,29.424999,29.672501,29.049999,29.075001,27.267714,256164000
12/10/2016,29.3375,29.495001,29.1875,29.334999,27.511547,150347200
13/10/2016,29.1975,29.360001,28.93,29.245001,27.427151,140769600
14/10/2016,29.469999,29.5425,29.282499,29.407499,27.57954,142608800
17/10/2016,29.3325,29.459999,29.195,29.387501,27.560791,94499600
18/10/2016,29.545,29.5525,29.362499,29.3675,27.542028,98214000
19/10/2016,29.3125,29.440001,28.450001,29.280001,27.459969,80138400
20/10/2016,29.215,29.344999,29.0825,29.264999,27.445896,96503200
21/10/2016,29.202499,29.227501,29.07,29.15,27.338049,92770800
24/10/2016,29.275,29.434999,29.25,29.4125,27.584236,94154800
25/10/2016,29.487499,29.59,29.327499,29.5625,27.724911,192516000
26/10/2016,28.577499,28.924999,28.327499,28.897499,27.101244,264536800
27/10/2016,28.8475,28.965,28.525,28.620001,26.840996,138248000
28/10/2016,28.467501,28.8025,28.362499,28.43,26.662804,151446800
31/10/2016,28.4125,28.557501,28.299999,28.385,26.620604,105677600
1/11/2016,28.365,28.442499,27.6325,27.872499,26.139957,175303200
2/11/2016,27.85,28.0875,27.807501,27.897499,26.163401,113326800
3/11/2016,27.745001,27.865,27.387501,27.4575,25.882969,107730400
4/11/2016,27.1325,27.5625,27.0275,27.209999,25.649662,123348000
7/11/2016,27.52,27.627501,27.365,27.602501,26.01965,130240000
8/11/2016,27.577499,27.93,27.424999,27.764999,26.172832,97016800
9/11/2016,27.469999,27.83,27.012501,27.719999,26.130413,236705600
10/11/2016,27.772499,27.772499,26.4575,26.9475,25.402214,228538000
11/11/2016,26.780001,27.217501,26.637501,27.1075,25.553036,136575600
14/11/2016,26.9275,26.952499,26.02,26.4275,24.912033,204702000
15/11/2016,26.6425,26.92,26.540001,26.7775,25.241964,129058000
16/11/2016,26.674999,27.557501,26.65,27.497499,25.920671,235362000
17/11/2016,27.452499,27.5875,27.2075,27.487499,25.911243,110528000
18/11/2016,27.43,27.635,27.415001,27.514999,25.937168,113715600
21/11/2016,27.530001,27.997499,27.502501,27.932501,26.33073,117058400
22/11/2016,27.987499,28.105,27.85,27.950001,26.347223,103862000
23/11/2016,27.84,27.877501,27.5825,27.807501,26.212894,109705600
25/11/2016,27.782499,27.967501,27.737499,27.9475,26.344868,45903600
28/11/2016,27.8575,28.1175,27.8475,27.8925,26.293016,108776000
29/11/2016,27.695,28.0075,27.5175,27.865,26.267096,114115200
30/11/2016,27.9,28.049999,27.567499,27.629999,26.045572,144649200
1/12/2016,27.592501,27.735001,27.2575,27.372499,25.802843,148347600
2/12/2016,27.2925,27.522499,27.2125,27.475,25.89946,106112000
5/12/2016,27.5,27.5075,27.0625,27.2775,25.713289,137298000
6/12/2016,27.375,27.59,27.297501,27.487499,25.911243,104782000
7/12/2016,27.315001,27.797501,27.290001,27.7575,26.165766,119994800
8/12/2016,27.715,28.1075,27.65,28.030001,26.422638,108273200
9/12/2016,28.077499,28.674999,28.077499,28.487499,26.853899,137610400
12/12/2016,28.3225,28.75,28.122499,28.325001,26.70072,105497600
13/12/2016,28.459999,28.98,28.4375,28.797501,27.146124,174935200
14/12/2016,28.76,29.049999,28.745001,28.797501,27.146124,136127200
15/12/2016,28.844999,29.182501,28.807501,28.955,27.294594,186098000
16/12/2016,29.1175,29.125,28.9125,28.9925,27.329939,177404400
19/12/2016,28.950001,29.344999,28.9375,29.16,27.487839,111117600
20/12/2016,29.184999,29.375,29.17,29.237499,27.560894,85700000
21/12/2016,29.200001,29.35,29.195,29.264999,27.586813,95132800
22/12/2016,29.0875,29.127501,28.91,29.0725,27.405354,104343600
23/12/2016,28.897499,29.129999,28.897499,29.129999,27.45956,56998000
27/12/2016,29.129999,29.450001,29.122499,29.315001,27.633955,73187600
28/12/2016,29.379999,29.504999,29.049999,29.190001,27.516119,83623600
29/12/2016,29.112499,29.2775,29.1,29.182501,27.509047,60158000
30/12/2016,29.1625,29.299999,28.8575,28.955,27.294594,122345200
3/01/2017,28.950001,29.0825,28.690001,29.0375,27.372364,115127600
4/01/2017,28.9625,29.127501,28.9375,29.004999,27.341724,84472400
5/01/2017,28.98,29.215,28.952499,29.1525,27.48077,88774400
6/01/2017,29.195,29.540001,29.1175,29.477501,27.787132,127007600
9/01/2017,29.487499,29.8575,29.485001,29.747499,28.041647,134247600
10/01/2017,29.692499,29.844999,29.575001,29.7775,28.069927,97848400
11/01/2017,29.684999,29.9825,29.65,29.9375,28.220753,110354400
12/01/2017,29.725,29.825001,29.5525,29.8125,28.102915,108344800
13/01/2017,29.7775,29.905001,29.702499,29.76,28.053429,104447600
17/01/2017,29.584999,30.059999,29.555,30,28.279667,137759200
18/01/2017,30,30.125,29.9275,29.997499,28.277311,94852000
19/01/2017,29.85,30.022499,29.842501,29.945,28.227821,102389200
20/01/2017,30.112499,30.112499,29.932501,30,28.279667,130391600
23/01/2017,30,30.202499,29.942499,30.02,28.298519,88200800
24/01/2017,29.887501,30.025,29.875,29.9925,28.272594,92844000
25/01/2017,30.105,30.525,30.07,30.469999,28.722715,129510400
26/01/2017,30.4175,30.610001,30.4,30.485001,28.736856,105350400
27/01/2017,30.535,30.5875,30.4,30.487499,28.739212,82251600
30/01/2017,30.2325,30.407499,30.165001,30.407499,28.663797,121510000
31/01/2017,30.2875,30.3475,30.155001,30.3375,28.597815,196804000
1/02/2017,31.7575,32.622501,31.752501,32.1875,30.341726,447940000
2/02/2017,31.995001,32.3475,31.945,32.1325,30.289885,134841600
3/02/2017,32.077499,32.297501,32.040001,32.27,30.419497,98029200
6/02/2017,32.282501,32.625,32.224998,32.572498,30.704645,107383600
7/02/2017,32.634998,33.022499,32.612499,32.8825,30.996866,152735200
8/02/2017,32.837502,33.055,32.805,33.009998,31.117058,92016400
9/02/2017,32.912498,33.112499,32.779999,33.105,31.341908,113399600
10/02/2017,33.115002,33.235001,33.012501,33.029999,31.270905,80262000
13/02/2017,33.27,33.455002,33.1875,33.322498,31.547825,92141600
14/02/2017,33.3675,33.772499,33.3125,33.755001,31.957296,132904800
15/02/2017,33.880001,34.067501,33.654999,33.877499,32.073265,142492400
16/02/2017,33.9175,33.974998,33.709999,33.837502,32.035408,90338400
17/02/2017,33.775002,33.9575,33.775002,33.93,32.122982,88792800
21/02/2017,34.057499,34.1875,33.994999,34.174999,32.354935,98028800
22/02/2017,34.107498,34.279999,34.0275,34.2775,32.451965,83347600
23/02/2017,34.345001,34.369999,34.075001,34.1325,32.314682,83152800
24/02/2017,33.977501,34.165001,33.82,34.165001,32.345455,87106400
27/02/2017,34.285,34.360001,34.07,34.232498,32.40937,81029600
28/02/2017,34.27,34.360001,34.174999,34.247501,32.423565,93931600
1/03/2017,34.4725,35.037498,34.400002,34.947498,33.086285,145658400
2/03/2017,35,35.07,34.689999,34.740002,32.889839,104844000
3/03/2017,34.695,34.9575,34.647499,34.945,33.083916,84432400
6/03/2017,34.842499,34.942501,34.650002,34.834999,32.979786,87000000
7/03/2017,34.764999,34.994999,34.697498,34.880001,33.022381,69785200
8/03/2017,34.737499,34.950001,34.705002,34.75,32.899303,74828800
9/03/2017,34.685001,34.697498,34.262501,34.669998,32.823559,88623600
10/03/2017,34.8125,34.84,34.66,34.785,32.932438,78451200
13/03/2017,34.712502,34.857498,34.705002,34.799999,32.94664,69686800
14/03/2017,34.825001,34.912498,34.709999,34.747501,32.896938,61236400
15/03/2017,34.852501,35.1875,34.7575,35.115002,33.244862,102767200
16/03/2017,35.18,35.255001,35.064999,35.172501,33.299297,76928000
17/03/2017,35.25,35.25,34.9725,34.997501,33.133614,175540000
20/03/2017,35.099998,35.375,35.057499,35.365002,33.481556,86168000
21/03/2017,35.5275,35.700001,34.932499,34.959999,33.098114,158119600
22/03/2017,34.962502,35.400002,34.939999,35.355,33.472088,103440800
23/03/2017,35.314999,35.395,35.1525,35.23,33.353741,81385200
24/03/2017,35.375,35.435001,35.087502,35.16,33.287464,89582400
27/03/2017,34.8475,35.305,34.654999,35.220001,33.344273,94300400
28/03/2017,35.227501,36.009998,35.154999,35.950001,34.035393,133499200
29/03/2017,35.919998,36.122501,35.797501,36.029999,34.111137,116760000
30/03/2017,36.047501,36.125,35.875,35.982498,34.066166,84829200
31/03/2017,35.93,36.067501,35.752499,35.915001,34.002258,78646800
3/04/2017,35.927502,36.029999,35.762501,35.924999,34.011726,79942800
4/04/2017,35.8125,36.2225,35.7925,36.192501,34.26498,79565600
5/04/2017,36.055,36.365002,35.952499,36.005001,34.087471,110871600
6/04/2017,36.072498,36.130001,35.862499,35.915001,34.002258,84596000
7/04/2017,35.932499,36.044998,35.817501,35.834999,33.926517,66688800
10/04/2017,35.900002,35.970001,35.724998,35.7925,33.88628,75733600
11/04/2017,35.735001,35.837502,35.014999,35.407501,33.52179,121517600
12/04/2017,35.400002,35.537498,35.252499,35.450001,33.562031,81400000
13/04/2017,35.477501,35.595001,35.262501,35.262501,33.38451,71291600
17/04/2017,35.369999,35.470001,35.217499,35.4575,33.569126,66328400
18/04/2017,35.352501,35.509998,35.2775,35.299999,33.420013,58790000
19/04/2017,35.470001,35.5,35.112499,35.169998,33.296932,69313600
20/04/2017,35.305,35.73,35.290001,35.610001,33.713505,93278400
21/04/2017,35.610001,35.669998,35.462502,35.567501,33.673264,69283600
24/04/2017,35.875,35.987499,35.794998,35.91,33.997528,68537200
25/04/2017,35.977501,36.224998,35.967499,36.1325,34.208172,75486000
26/04/2017,36.1175,36.150002,35.845001,35.919998,34.006989,80164800
27/04/2017,35.98,36.040001,35.827499,35.947498,34.033031,56985200
28/04/2017,36.022499,36.075001,35.817501,35.912498,33.999882,83441600
1/05/2017,36.275002,36.799999,36.240002,36.645,34.693378,134411600
2/05/2017,36.884998,37.022499,36.709999,36.877499,34.913498,181408800
3/05/2017,36.397499,36.872501,36.067501,36.764999,34.806992,182788000
4/05/2017,36.630001,36.785,36.452499,36.6325,34.681549,93487600
5/05/2017,36.689999,37.244999,36.689999,37.240002,35.256699,109310800
8/05/2017,37.2575,38.424999,37.2575,38.252499,36.215271,195009600
9/05/2017,38.467499,38.720001,38.362499,38.497501,36.447216,156521600
10/05/2017,38.407501,38.485001,38.0275,38.314999,36.274437,103222800
11/05/2017,38.112499,38.517502,38.077499,38.487499,36.588154,109020400
12/05/2017,38.674999,39.105,38.6675,39.025002,37.099125,130108000
15/05/2017,39.002499,39.162498,38.762501,38.924999,37.004063,104038800
16/05/2017,38.985001,39.014999,38.68,38.8675,36.949406,80194000
17/05/2017,38.400002,38.642502,37.427502,37.5625,35.708805,203070800
18/05/2017,37.817501,38.334999,37.782501,38.134998,36.253044,134272800
19/05/2017,38.345001,38.494999,38.157501,38.264999,36.376637,107843200
22/05/2017,38.5,38.645,38.227501,38.497501,36.597664,91865600
23/05/2017,38.724998,38.724998,38.327499,38.450001,36.552505,79675600
24/05/2017,38.459999,38.5425,38.1675,38.334999,36.443172,76712000
25/05/2017,38.432499,38.587502,38.2575,38.467499,36.569134,76942400
26/05/2017,38.5,38.560001,38.327499,38.4025,36.507355,87710400
30/05/2017,38.355,38.607498,38.3325,38.4175,36.521606,80507600
31/05/2017,38.4925,38.5425,38.095001,38.189999,36.305336,97804800
1/06/2017,38.2925,38.3325,38.055,38.294998,36.405148,65616400
2/06/2017,38.395,38.862499,38.2225,38.862499,36.944653,111082800
5/06/2017,38.584999,38.612499,38.365002,38.482498,36.583397,101326800
6/06/2017,38.474998,38.952499,38.445,38.612499,36.706993,106499600
7/06/2017,38.755001,38.994999,38.619999,38.842499,36.92564,84278400
8/06/2017,38.8125,38.884998,38.599998,38.747501,36.835331,85003200
9/06/2017,38.797501,38.797501,36.505001,37.244999,35.406971,259530800
12/06/2017,36.435001,36.522499,35.627499,36.355,34.560902,289229200
13/06/2017,36.790001,36.862499,36.287498,36.647499,34.838963,136661600
14/06/2017,36.875,36.875,35.959999,36.290001,34.499104,126124800
15/06/2017,35.830002,36.119999,35.552502,36.072498,34.292328,128661600
16/06/2017,35.945,36.125,35.549999,35.567501,33.81226,201444400
19/06/2017,35.915001,36.685001,35.915001,36.584999,34.779541,130165600
20/06/2017,36.717499,36.717499,36.235001,36.252499,34.46344,99600400
21/06/2017,36.380001,36.517502,36.1525,36.467499,34.667828,85063200
22/06/2017,36.442501,36.674999,36.279999,36.407501,34.610809,76425200
23/06/2017,36.282501,36.790001,36.2775,36.57,34.765282,141757600
26/06/2017,36.7925,37.07,36.345001,36.455002,34.655964,102769600
27/06/2017,36.252499,36.540001,35.904999,35.932499,34.159248,99047600
28/06/2017,36.122501,36.5275,35.790001,36.4575,34.658325,88329600
29/06/2017,36.177502,36.282501,35.57,35.919998,34.147358,125997600
30/06/2017,36.112499,36.240002,35.945,36.005001,34.228165,92096400
3/07/2017,36.220001,36.325001,35.775002,35.875,34.104584,57111200
5/07/2017,35.922501,36.197498,35.68,36.022499,34.244793,86278400
6/07/2017,35.755001,35.875,35.602501,35.682499,33.921581,96515200
7/07/2017,35.724998,36.1875,35.724998,36.044998,34.266193,76806800
10/07/2017,36.0275,36.487499,35.842499,36.264999,34.475338,84362400
11/07/2017,36.182499,36.462502,36.095001,36.3825,34.587036,79127200
12/07/2017,36.467499,36.544998,36.205002,36.435001,34.636944,99538000
13/07/2017,36.375,37.122501,36.360001,36.942501,35.119396,100797600
14/07/2017,36.9925,37.3325,36.8325,37.259998,35.42123,80528400
17/07/2017,37.205002,37.724998,37.142502,37.389999,35.544823,95174000
18/07/2017,37.299999,37.532501,37.1675,37.52,35.668407,71475200
19/07/2017,37.619999,37.855,37.487499,37.755001,35.891808,83692000
20/07/2017,37.875,37.935001,37.547501,37.584999,35.730186,68974800
21/07/2017,37.497501,37.610001,37.220001,37.567501,35.713554,105010400
24/07/2017,37.645,38.110001,37.474998,38.022499,36.146103,85972800
25/07/2017,37.950001,38.459999,37.950001,38.185001,36.300579,75415600
26/07/2017,38.337502,38.482498,38.264999,38.365002,36.471695,63124000
